Nome: ARAGUAINA
Codigo Estacao: 82659
Latitude: -7.10388888
Longitude: -48.20138888
Altitude: 231.85
Situacao: Operante
Data Inicial: 1984-08-20
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1985-01-15;0;3,2;27,6;24,3;21,7;91,25;80;,833333;
1985-01-16;2,5;1,4;30,1;25,04;21,9;86,75;69;1,1;
1985-01-17;0;10,6;24,8;22,94;22,3;95,5;88;1,1;
1985-01-18;1,3;11,5;28,7;24,04;22,3;91;77;1;
1985-01-19;2,8;23;30,7;24,8;21,7;88,75;70;,833333;
1985-01-20;,3;1,9;28,7;24,02;17,8;88;79;,833333;
1985-01-21;3,7;35;31,9;25,02;21,4;87,75;65;1,166667;
1985-01-22;1,8;19,8;28,7;24,12;21,5;91,25;83;,833333;
1985-01-23;,5;103,5;27;23,46;21,5;95,25;88;1,5;
1985-01-24;,9;9,7;26,6;23,32;21,6;94;85;1;
1985-01-25;3,6;4,6;30,5;24,6;21,7;85,5;59;1;
1985-01-26;1,3;11,2;29,3;24,76;23,1;95,25;91;1;
1985-01-27;0;41,6;null;22,62;21,7;97,5;96;1,333333;
1985-01-28;2,9;11,4;30,2;24,5;21,1;87,5;67;1,5;
1985-01-29;0;3,4;26,6;22,68;21,2;97,5;92;1,333333;
1985-01-30;3,4;7,3;30,1;23,98;20,1;88;69;1;
1985-01-31;1,3;17,8;25,8;21,72;19,8;94,5;85;1;
1985-02-01;0;76;24;20,96;19;96,25;91;1;
1985-02-02;1,7;12,5;29,9;23,64;20,3;90,25;69;1,333333;
1985-02-03;1,8;30;28,9;24,12;21,1;89;73;1,833333;
1985-02-04;4,3;4,3;30,9;23,72;20,3;93,25;88;1,333333;
1985-02-05;4,3;28,3;30,5;23,76;19,8;89;69;,666667;
1985-02-06;5,2;,3;32,1;24,78;19,8;91,75;86;1,1;
1985-02-07;6,1;31,6;31,3;23,98;19,8;89,75;67;,666667;
1985-02-08;8,9;4,5;31,7;25,04;20,3;85,75;62;,766667;
1985-02-09;7,2;0;31,9;25,32;20,1;81,75;66;1,166667;
1985-02-10;5,2;38,2;30,9;23,22;19,8;87,5;66;1,1;
1985-02-11;6,6;1,2;32,2;23,92;18,6;83,25;61;,833333;
1985-02-12;7,6;1,5;31,3;25,32;20,5;79,75;64;,8;
1985-02-13;4,5;5,1;31,3;25,92;22,5;86,5;76;1,1;
1985-02-14;,8;92;27;23,42;21,3;91,75;81;1,166667;
1985-02-15;4,2;,1;29,5;23,6;21,3;90,75;77;,833333;
1985-02-16;,7;20,2;27,2;23,18;21,7;93,75;84;1,1;
1985-02-17;3,7;14,2;30,1;24,24;21,3;90;71;2;
1985-02-18;2,3;13,5;28,3;23,32;20,7;91,5;77;,8;
1985-02-19;1,1;11;27,6;23,5;21,1;91,75;80;1,1;
1985-02-20;2,6;20,5;30,5;23,68;21,3;86;70;1,166667;
1985-02-21;4,2;26;29,7;24,26;21,2;93;85;1,1;
1985-02-22;4,4;4,3;30,5;25,1;21,8;87,25;68;,666667;
1985-02-23;,9;0;29,5;23,78;22;90,5;73;1,5;
1985-02-24;,3;5,2;26;23,46;21,7;96,25;91;1,5;
1985-02-25;1,8;26,6;29,9;24,62;22,1;91,5;79;,666667;
1985-02-26;7,3;1,2;32,4;24,92;20,2;85;56;,666667;
1985-02-27;5,3;0;31,7;25,44;21,1;84,25;60;,666667;
1985-02-28;4;,8;30,9;25,4;23,1;88,25;71;,333333;
1985-03-01;3,2;0;32,6;25,26;21,5;87,5;63;,833333;
1985-03-02;2,9;12,9;31,1;24,72;21,9;89;72;,666667;
1985-03-03;6;8,4;31,5;25,16;21,3;84,25;60;1,166667;
1985-03-04;5,8;11,7;31,2;25,44;22,4;90,25;83;,333333;
1985-03-05;6,5;3,2;31,9;25,52;21,7;83,75;60;1;
1985-03-06;6,1;16,5;32,2;25,7;21,3;87;71;1,5;
1985-03-07;4,1;13,6;31,5;25,2;22,3;88,25;70;,333333;
1985-03-08;6;20,2;33;26,22;22,9;86,75;60;,5;
1985-03-09;1,2;39,2;29,1;24,22;19,8;92,25;80;1,333333;
1985-03-10;3,1;0;30,9;24,22;19,8;87,75;67;1;
1985-03-11;4,9;1,5;30,7;25,32;21,5;87;70;1,166667;
1985-03-12;2,4;0;30,5;24,6;21,7;96;93;,666667;
1985-03-13;,3;10;27,6;24,06;21,5;91,75;82;1,5;
1985-03-14;2,3;,3;30,1;24,8;22,1;95;91;,433333;
1985-03-15;2,9;46,5;30,3;25,28;22,3;91;73;,933333;
1985-03-16;6,9;2,6;32,1;25,6;22,7;85;63;1,1;
1985-03-17;0;15,6;28,7;24,6;22,5;93;79;,933333;
1985-03-18;,8;,1;29,5;24,26;22;96,5;93;,833333;
1985-03-19;4,5;20,6;31,5;25,18;21,6;88;69;,5;
1985-03-20;,5;13,2;29,3;24,44;22,5;92;77;,6;
1985-03-21;5,3;,5;32,1;25,6;22,1;84,75;70;,666667;
1985-03-22;4;9,9;33;25,58;22,9;87,5;69;1;
1985-03-23;,8;37,8;27,6;23,62;20,9;91,25;78;1,333333;
1985-03-24;1,1;0;31,1;24,88;22,1;87,75;66;,333333;
1985-03-25;6,9;0;32,6;26,02;21,3;87;65;,666667;
1985-03-26;7,9;0;33,1;26,24;21,3;83,75;66;1;
1985-03-27;4,9;9,2;31,3;25,92;23,1;92,5;84;,666667;
1985-03-28;,6;,8;30,1;25,1;22;86,5;67;,6;
1985-03-29;2,1;0;30,3;25,06;21,5;86,25;77;1,333333;
1985-03-30;2,4;0;30,3;24,92;21,9;88,5;68;,833333;
1985-03-31;5,1;8,5;30,7;25,28;21,7;85;65;1,333333;
1985-04-01;1,7;,1;30,5;25;21,7;94;86;,166667;
1985-04-02;1,8;38,5;30,1;25,08;21,7;86;73;,333333;
1985-04-03;4,3;3;30,1;23,94;21,8;86,5;62;1,433333;
1985-04-04;,1;8,8;28,5;24,56;21,5;88;73;,5;
1985-04-05;7;0;33;25,06;21,3;83,25;54;,666667;
1985-04-06;4,2;0;29,7;24,36;20,7;90,5;78;1,166667;
1985-04-07;0;20,8;29,7;22,72;20,4;94,75;91;,433333;
1985-04-08;2,5;7,6;28,9;23,92;19,7;89,75;72;,666667;
1985-04-09;9,2;5,9;32,6;24,94;19,7;82;56;,5;
1985-04-10;1,6;25,2;28,7;23,34;21,2;95;87;,666667;
1985-04-11;4,1;53,1;29,5;24,16;20,3;90,75;79;1,166667;
1985-04-12;1,4;24,1;29,5;23,8;21,5;93,5;88;,166667;
1985-04-13;1,5;5,5;29,1;24,08;21,7;97;95;,833333;
1985-04-14;2,3;75,4;29,1;24,52;22,1;90,75;77;,933333;
1985-04-15;,1;9,8;26;22,96;21,6;96,5;94;,666667;
1985-04-16;,8;48,2;28;23,8;20,6;93;80;,3;
1985-04-17;5,4;9,8;30,1;24,44;21,1;86;69;,333333;
1985-04-18;5,7;,3;31,1;23,86;20,2;88;63;,6;
1985-04-19;6;,2;30,1;24,64;20,9;88;73;,333333;
1985-04-20;,8;34,2;28,9;24,08;20,9;95,25;89;,266667;
1985-04-21;,6;20,2;28;23,34;20,9;91,5;78;,266667;
1985-04-22;2,3;12,8;30,5;24,36;20,9;87,75;70;,366667;
1985-04-23;0;6,3;26,2;23,34;22,5;95;86;0;
1985-04-24;2;12;29,5;24,16;21,1;95;87;,266667;
1985-04-25;8,7;0;31,5;25,48;21,1;83,25;58;,933333;
1985-04-26;7,9;0;31,9;26,38;22;81,75;62;,5;
1985-04-27;5,8;10,5;32,1;25,6;22,3;85,75;61;0;
1985-04-28;,2;4;27,4;23,86;22,1;94;91;,333333;
1985-04-29;6,3;,4;31,3;25,24;22,7;85;64;,266667;
1985-04-30;6,4;2,2;31,8;25,74;22,7;93;87;,5;
1985-05-01;,1;24,5;27;23,64;22,4;95,25;87;,366667;
1985-05-02;5,3;3,8;31,3;24,9;21,8;85,75;63;,433333;
1985-05-03;5,4;,1;36,2;25,98;21,7;89;74;,6;
1985-05-04;2,4;0;29,5;24,56;21,1;94;87;,433333;
1985-05-05;2,6;20,1;29,9;24,3;22;96,25;93;,833333;
1985-05-06;3,1;31;30,3;24,9;21,4;85,5;64;,5;
1985-05-07;8,7;,3;30,9;24,68;21,1;82,5;57;1,1;
1985-05-08;8,1;0;31,5;25;20,3;81,75;63;,666667;
1985-05-09;4,8;0;31,9;25,5;21,6;83;62;1,1;
1985-05-10;5,3;0;31,1;25,72;22,5;88;73;,333333;
1985-05-11;,7;56,9;26;22,94;20,9;93,5;84;,533333;
1985-05-12;5,5;1,7;30,7;24,62;21;89,25;75;,866667;
1985-05-13;4,1;2,3;31,1;24,8;21,7;92,75;83;,333333;
1985-05-14;1,8;,8;29,7;23,64;19,7;92,25;79;,6;
1985-05-15;6,4;4,7;31,1;24,46;19,2;91;84;,1;
1985-05-16;9,8;2,5;31,7;24,76;20,3;82;58;,6;
1985-05-17;8;0;31,6;23,56;17,8;82,5;63;,333333;
1985-05-18;9,6;0;31,3;23,34;17;80,5;55;,4;
1985-05-19;9,4;0;31,7;24,34;21,2;78,75;49;1,833333;
1985-05-20;6,9;0;31,9;24,1;18,2;81,75;56;,5;
1985-05-21;9,1;0;32,1;24,56;20,5;81;52;,433333;
1985-05-22;9,5;0;32,6;24,56;18,6;78,5;47;,333333;
1985-05-23;5,4;0;32,2;24,48;18,4;84,75;54;,266667;
1985-05-24;6,1;0;31,9;24,88;21,9;82;57;,2;
1985-05-25;9,3;0;31,7;25,38;19;69,75;51;2,666667;
1985-05-26;9,4;0;31,6;23,56;16,2;77,25;50;,666667;
1985-05-27;10;0;32,4;24,28;18;80,75;66;,933333;
1985-05-28;9,7;0;33;25,16;17;73,25;53;,333333;
1985-05-29;9,4;0;32;23,52;17;78,75;63;1,1;
1985-05-30;9,8;0;32,8;23,62;16,7;80;60;,333333;
1985-05-31;10,2;0;32,1;24,22;16,8;74,5;45;,833333;
1985-06-01;9,7;0;31,2;23,58;16,9;76,75;59;1,333333;
1985-06-02;9,7;0;31,9;23,88;16,7;75;49;,166667;
1985-06-03;9,5;0;33,2;25,04;17,4;72;41;,333333;
1985-06-04;6,4;0;32,6;25,32;18,8;75,5;50;,1;
1985-06-05;,7;0;28,6;24,54;22,3;87,5;72;,5;
1985-06-06;,7;0;29,5;24,2;21,1;92;86;,266667;
1985-06-07;2,6;10;29,7;23,38;20,2;95;91;,1;
1985-06-08;8,1;6,6;31,3;24,7;19,4;78,75;56;,1;
1985-06-09;4,3;,4;31,3;22,58;18,8;87;68;,266667;
1985-06-10;9,9;0;30,8;21,2;14,6;71,5;44;,366667;
1985-06-11;6,4;0;30,3;22,36;18,1;70,75;46;,166667;
1985-06-12;3,2;0;30,7;23,82;19,2;79,5;61;,333333;
1985-06-13;6,6;0;30,5;23,26;19,2;76,25;49;,833333;
1985-06-14;9;0;31,9;24,14;16,6;70,5;43;,166667;
1985-06-15;9,9;0;31,9;24;19,7;74,25;47;0;
1985-06-16;9,2;0;32,4;23,66;16,1;74,25;48;,1;
1985-06-17;7,8;0;32,6;24,24;17,6;73;43;,5;
1985-06-18;4,4;0;32,4;25,08;20,2;77,75;49;,666667;
1985-06-19;4,1;17,5;31,3;24,54;21,2;87,5;60;,266667;
1985-06-20;8,7;,6;30,2;24,38;19,1;69,75;50;1,166667;
1985-06-21;10,1;0;30,1;22,58;18,2;78,75;52;,433333;
1985-06-22;9,9;0;31,7;23,66;16,4;74;46;,333333;
1985-06-23;9,8;0;32,4;24,02;18,3;70,5;43;,833333;
1985-06-24;10;0;32;22,44;16,2;73;42;,766667;
1985-06-25;8,9;0;31,1;21,94;14,8;73;47;,166667;
1985-06-26;9,8;0;31,6;22,3;14,5;70;43;,6;
1985-06-27;9,2;0;31,2;23,06;19,3;70,75;43;,1;
1985-06-28;8,9;0;32,3;22,26;14,6;71,75;40;0;
1985-06-29;9,3;0;32,2;22,98;15,1;69,75;42;,1;
1985-06-30;9,3;0;32,4;22,88;16;68,75;34;,166667;
1985-07-01;8,2;0;31,7;23,02;15,6;73,25;46;,333333;
1985-07-02;8,3;0;33;25,14;18,7;67,75;40;,333333;
1985-07-03;9,8;0;33,4;24,58;17,3;68,75;50;1;
1985-07-04;9,5;0;32,8;23,8;16,6;73;48;,6;
1985-07-05;8,4;0;32,6;23,6;17,4;74,25;47;,433333;
1985-07-06;10;0;32,6;22,96;15,4;70,25;42;1,1;
1985-07-07;6;0;33,4;23,52;15;72;45;,933333;
1985-07-08;6,2;0;32,8;24,6;19,8;80,5;49;,433333;
1985-07-09;8,1;1;32,7;24,22;18,2;76,5;46;,333333;
1985-07-10;6,8;0;34;23,96;17,6;83,75;63;,166667;
1985-07-11;9,8;0;33,6;23,96;17;73;43;,1;
1985-07-12;9,9;0;32,4;24,08;16,6;66,25;41;,666667;
1985-07-13;8,9;0;31,5;24,18;19,8;66,75;44;1;
1985-07-14;9,6;0;31,9;24,06;17,6;66,5;47;,833333;
1985-07-15;10,6;0;31,5;23,1;17;66,75;44;1,666667;
1985-07-16;2,4;0;30,3;25,56;20,5;58,25;50;,433333;
1985-07-17;9,4;0;32,1;22,54;16,2;64,5;37;1,333333;
1985-07-18;10;0;32,2;23,28;14,2;66,25;45;,666667;
1985-07-19;9,5;0;31,7;23,76;16,6;63,5;44;,666667;
1985-07-20;10,8;0;31,3;22,06;16,6;65,5;45;1;
1985-07-21;10;0;31,7;21,52;12,9;67;46;,266667;
1985-07-22;10,1;0;32,6;22,66;14;66;46;,833333;
1985-07-23;10,1;0;33,7;24;16,3;64,25;37;,333333;
1985-07-24;9,7;0;34,5;23,78;15,4;66,75;46;,166667;
1985-07-25;10,1;0;32,2;23,58;18,3;63,25;39;1,333333;
1985-07-26;10,7;0;31,5;21,98;14,2;63,75;49;1;
1985-07-27;10,2;0;32;21,88;12,8;61,5;35;,333333;
1985-07-28;10,2;0;33,2;22,94;14,5;64,25;42;,5;
1985-07-29;10,3;0;33,6;23,38;13,7;63,5;45;,666667;
1985-07-30;10;0;33,8;23,8;16;63;40;,5;
1985-07-31;8,5;0;33,4;23,72;14,8;67;45;,333333;
1985-08-01;9,8;0;33,6;23,22;14,8;66,5;41;1;
1985-08-02;10,6;0;32,4;22,86;15,1;67;51;1,333333;
1985-08-03;9,6;0;32,2;22,52;14,2;68;52;,433333;
1985-08-04;10,3;0;33,2;23;14;57;30;1,166667;
1985-08-05;10,6;0;33,4;22,92;14,5;62,25;40;,266667;
1985-08-06;10,6;0;34,4;23,86;15,1;59,5;34;,366667;
1985-08-07;10,8;0;34,4;24,6;16,4;60,5;37;1,166667;
1985-08-08;7;0;33,6;24,02;16,8;66,75;53;,833333;
1985-08-09;9,4;0;34,4;23,48;14,2;62;42;,166667;
1985-08-10;9,7;0;34,4;24,48;16;60,75;35;,766667;
1985-08-11;10,1;0;35;25,7;21,5;59,25;34;1,766667;
1985-08-12;8,7;0;35,8;25,16;16,2;59,25;33;,266667;
1985-08-13;5,3;0;34;26,64;20,7;69,25;54;,766667;
1985-08-14;6,8;0;33,4;24,94;19;78,5;51;,933333;
1985-08-15;8,6;16,5;33,4;24,08;18,6;75;41;,6;
1985-08-16;10,7;0;33,2;24,06;17,5;61,75;38;1;
1985-08-17;10,2;0;34;23,68;15;63;35;1,766667;
1985-08-18;10,3;0;34;23,92;15,4;58,75;34;3,166667;
1985-08-19;10,2;0;34,8;24,06;14,8;63,75;48;,333333;
1985-08-20;10,4;0;34,8;24,6;15,4;61,5;37;,666667;
1985-08-21;10,8;0;35,2;24,88;17,2;58,5;33;,5;
1985-08-22;9,8;0;35;24,5;15,6;58,5;34;,166667;
1985-08-23;8,5;0;33,6;25,04;17,2;70;47;,433333;
1985-08-24;7,7;0;33,8;26,3;22,5;70;48;2,333333;
1985-08-25;8,6;0;33,8;25,24;18;70,25;51;2,333333;
1985-08-26;9,9;0;35;25,64;17,6;63,75;37;,5;
1985-08-27;9,1;0;35,6;24,92;17;64;34;,5;
1985-08-28;8,4;0;35,8;25,36;17,8;60,5;31;,333333;
1985-08-29;8,8;0;33,2;24,56;17;69;45;,5;
1985-08-30;9,6;0;34;25,24;17;71,25;42;,266667;
1985-08-31;8,8;,8;34,6;25,68;17,4;65,5;39;,833333;
