,Data,PREC,RAD,TMAX,TMIN,URMED,U
4384,2020-01-02,55.39999999999999,13537.185449999999,23.4375,22.0125,88.34782608695652,1.3708333333333336
4385,2020-01-03,14.200000000000001,18328.412,23.120833333333337,21.775000000000002,82.20833333333333,1.3916666666666668
4386,2020-01-04,16.6,12136.876980000001,22.670833333333334,21.4375,94.47916666666667,2.6333333333333333
4387,2020-01-05,6.0,15518.399,22.537499999999998,21.433333333333334,88.91666666666667,1.7958333333333334
4388,2020-01-06,30.200000000000003,20334.83927,24.004166666666666,22.870833333333334,84.3,1.8666666666666665
4389,2020-01-07,1.2,20274.691469999998,24.579166666666662,23.50833333333333,83.625,1.5999999999999999
4390,2020-01-08,0.0,21488.69424,25.849999999999998,24.616666666666664,79.70833333333333,1.4458333333333335
4391,2020-01-09,2.6,16135.47772,24.541666666666668,23.17083333333333,85.64583333333333,2.5083333333333333
4392,2020-01-10,3.2,15985.63707,24.920833333333334,23.729166666666668,83.10416666666667,1.2
4393,2020-01-11,0.0,21446.70479,26.75,25.254166666666663,70.64583333333333,1.8333333333333333
4394,2020-01-12,0.0,19293.36283,26.162500000000005,24.375,72.4375,1.0250000000000001
4395,2020-01-13,0.0,23635.77704,26.649999999999995,25.03333333333333,74.08333333333333,1.5833333333333333
4396,2020-01-14,0.0,19117.23447,27.5,25.75,72.5,1.8833333333333335
4397,2020-01-15,0.0,26197.076,27.22083333333333,25.691666666666663,70.72916666666667,2.3000000000000003
4398,2020-01-16,0.0,18604.802560000004,27.741666666666664,25.9375,56.9375,1.7249999999999999
4399,2020-01-17,0.0,25310.762,27.425,25.620833333333334,63.541666666666664,1.7041666666666668
4400,2020-01-18,0.0,17383.334219999997,26.804166666666664,25.47083333333333,70.83333333333333,1.6666666666666667
4401,2020-01-19,0.0,19282.723189999997,28.3125,26.795833333333334,63.875,2.1958333333333333
4402,2020-01-20,0.0,25046.072560000004,26.34583333333333,24.820833333333336,76.14583333333333,1.9708333333333332
