,Data,PREC,RAD,TMAX,TMIN,URMAX,URMIN,U
632,2009-09-24,0.0,1242.317755,28.120833333333334,26.537500000000005,73.625,68.08333333333333,0.8375
633,2009-09-25,0.8,1311.2740230769232,30.287500000000005,28.46666666666667,63.916666666666664,56.791666666666664,1.5291666666666668
634,2009-09-26,0.0,1098.1796883333332,28.225000000000005,27.004166666666663,71.875,66.20833333333333,1.45
635,2009-09-27,0.0,1451.1895916666667,29.5,27.758333333333336,64.70833333333333,58.458333333333336,1.6083333333333334
636,2009-09-28,0.0,1918.14134,29.991666666666664,27.929166666666664,57.833333333333336,50.083333333333336,1.7375
637,2009-09-29,0.0,1583.3698441666666,29.7375,27.89166666666667,60.666666666666664,53.958333333333336,1.0666666666666667
638,2009-09-30,0.0,1371.48318,29.775000000000002,28.270833333333332,63.583333333333336,57.75,1.4458333333333335
639,2009-10-01,0.2,1401.9785223076924,29.858333333333334,28.458333333333332,61.208333333333336,55.25,1.8416666666666668
640,2009-10-02,0.0,1827.3134166666669,29.299999999999997,27.629166666666666,61.958333333333336,55.75,1.5875000000000001
641,2009-10-03,0.0,1442.874773846154,29.570833333333336,27.870833333333334,61.375,55.333333333333336,1.3458333333333332
642,2009-10-04,0.0,1671.0028108333333,29.95416666666667,28.316666666666663,61.666666666666664,55.708333333333336,1.3708333333333336
643,2009-10-05,0.0,1035.262,29.2375,28.037499999999998,66.91666666666667,62.166666666666664,1.6125
644,2009-10-06,0.0,1066.1254292307692,29.229166666666668,27.758333333333336,65.58333333333333,59.75,1.2125000000000001
645,2009-10-07,0.0,1370.8562984615382,30.0625,28.491666666666664,63.291666666666664,57.416666666666664,1.0291666666666668
646,2009-10-08,1.8,1205.5825315384616,29.929166666666664,28.591666666666665,63.458333333333336,57.625,1.4083333333333332
647,2009-10-09,0.0,1618.7953053846152,30.55,28.962499999999995,61.375,54.833333333333336,1.4541666666666668
648,2009-10-10,0.0,1700.0221666666666,29.066666666666663,27.808333333333334,65.75,60.416666666666664,2.404166666666667
649,2009-10-11,0.0,1669.81714,32.67,31.060000000000002,54.2,48.2,2.5
650,2009-10-12,0.0,957.5475233333334,28.774999999999995,27.79583333333333,65.375,60.958333333333336,1.7458333333333336
651,2009-10-13,0.0,1309.0601938461539,29.025000000000002,27.754166666666666,67.41666666666667,62.333333333333336,1.6333333333333335
652,2009-10-14,0.0,1398.893430769231,29.916666666666668,28.358333333333334,63.25,57.125,1.5208333333333333
653,2009-10-15,0.0,1258.3169133333333,29.400000000000002,28.108333333333334,63.083333333333336,57.916666666666664,1.9750000000000003
654,2009-10-16,0.2,660.3015008333333,25.991666666666664,24.77916666666667,82.66666666666667,77.08333333333333,0.9250000000000002
655,2009-10-17,0.0,1303.4073846153844,27.575,26.075,78.91666666666667,72.20833333333333,1.2541666666666667
656,2009-10-18,0.0,1067.0376030769232,28.233333333333334,26.933333333333334,70.20833333333333,64.95833333333333,1.3375000000000001
657,2009-10-19,0.0,1168.465,28.083333333333332,26.52916666666667,70.33333333333333,64.41666666666667,1.0166666666666666
658,2009-10-20,0.0,1419.7605784615384,28.712499999999995,27.162499999999998,66.875,61.208333333333336,1.6958333333333335
659,2009-10-21,0.0,1691.1456907692307,29.2,27.412499999999998,65.125,58.25,1.425
660,2009-10-22,0.0,1582.6908169230767,30.0625,28.229166666666668,59.25,52.666666666666664,1.2166666666666666
661,2009-10-23,0.0,938.8189507692307,28.695833333333336,27.587499999999995,66.25,61.708333333333336,1.7541666666666664
662,2009-10-24,0.0,1301.7495684615385,29.520833333333332,28.075,65.79166666666667,60.791666666666664,1.3333333333333333
663,2009-10-25,0.0,1192.2968123076923,29.899999999999995,28.337499999999995,62.583333333333336,56.666666666666664,1.3541666666666667
664,2009-10-26,60.39999999999999,467.9862083333333,25.875,25.1375,86.0,82.20833333333333,1.2791666666666668
665,2009-10-27,0.0,1342.4943346153848,28.116666666666664,26.916666666666668,78.25,72.70833333333333,1.1583333333333334
666,2009-10-28,0.4,1483.26299,29.0,27.92916666666667,74.41666666666667,68.95833333333333,1.4916666666666665
667,2009-10-29,0.0,1294.3358461538462,29.158333333333335,27.958333333333332,74.08333333333333,68.58333333333333,1.3041666666666667
668,2009-10-30,0.0,1107.7719753846154,28.695833333333336,27.729166666666668,72.08333333333333,67.33333333333333,1.7291666666666667
669,2009-10-31,0.0,1881.7384423076924,29.125,27.84166666666667,66.375,60.625,1.7708333333333333
670,2009-11-01,0.0,1690.532076923077,28.775000000000002,27.3,66.875,60.375,1.1208333333333333
671,2009-11-02,0.0,1537.5127692307692,29.620833333333334,28.258333333333336,69.08333333333333,62.916666666666664,0.9416666666666668
672,2009-11-03,2.2,707.9734176923076,28.104166666666668,27.058333333333334,75.04166666666667,69.33333333333333,1.4749999999999999
673,2009-11-04,0.0,1049.418396923077,27.737499999999997,26.570833333333336,73.83333333333333,68.91666666666667,1.2333333333333334
674,2009-11-05,0.0,1250.2359523076923,29.5125,28.195833333333336,66.625,60.0,1.2791666666666666
675,2009-11-06,0.0,1516.926569230769,29.254166666666666,27.76666666666667,67.875,61.25,1.5958333333333332
676,2009-11-07,0.0,1502.410076923077,28.733333333333334,27.295833333333334,71.25,65.20833333333333,1.4583333333333333
677,2009-11-08,0.0,1388.1938461538462,29.2,27.787499999999998,69.75,63.833333333333336,1.1541666666666668
678,2009-11-09,0.0,957.7340884615386,29.325,27.9875,69.875,63.875,1.3625
679,2009-11-10,0.0,977.2711538461539,28.958333333333332,27.662499999999994,70.75,64.83333333333333,1.0999999999999999
680,2009-11-11,0.0,1205.3111099999999,29.5125,28.020833333333332,69.75,63.875,1.0
681,2009-11-12,0.0,1187.9920753846154,29.820833333333336,28.479166666666668,66.16666666666667,61.041666666666664,1.3083333333333333
682,2009-11-13,0.0,888.7848638461538,29.350000000000005,28.004166666666666,69.08333333333333,63.541666666666664,1.375
683,2009-11-14,14.000000000000002,596.6401515384615,27.183333333333334,25.50833333333333,83.25,75.25,0.875
684,2009-11-15,4.4,1537.1143723076923,28.345833333333335,27.2625,74.20833333333333,68.375,1.0875000000000001
685,2009-11-16,2.0,1082.0165561538463,28.766666666666666,27.55416666666667,76.29166666666667,69.58333333333333,1.1875
686,2009-11-17,0.0,1817.2322353846157,29.8625,28.47083333333333,69.75,63.458333333333336,0.9458333333333334
687,2009-11-18,0.4,800.0529261538461,28.995833333333334,27.65416666666667,72.04166666666667,64.91666666666667,1.4458333333333335
688,2009-11-19,0.0,1181.521113076923,29.350000000000005,28.099999999999998,68.75,63.0,1.5666666666666664
689,2009-11-20,0.6000000000000001,1371.5088461538462,28.245833333333337,26.84166666666667,73.70833333333333,66.41666666666667,1.7166666666666668
690,2009-11-21,0.0,1348.752746923077,28.662499999999998,27.45,69.20833333333333,63.75,1.4625000000000001
691,2009-11-22,0.0,1873.5133846153844,29.308333333333337,27.645833333333332,63.875,57.583333333333336,1.3416666666666668
692,2009-11-23,0.0,1161.2764476923076,28.841666666666665,27.2,66.04166666666667,58.916666666666664,1.2583333333333335
693,2009-11-24,0.0,1394.2899261538462,29.22083333333333,27.870833333333334,66.20833333333333,60.875,1.4833333333333334
694,2009-11-25,0.0,1496.8222307692308,29.02916666666667,27.583333333333332,67.45833333333333,61.583333333333336,1.0875000000000001
695,2009-11-26,0.0,988.3308738461538,29.0625,27.85833333333333,65.75,60.875,1.6541666666666666
696,2009-11-27,0.0,1252.1476492307693,29.308333333333337,28.004166666666666,63.5,58.125,1.3958333333333333
697,2009-11-28,0.0,1565.02886,30.162499999999998,28.583333333333332,59.958333333333336,53.958333333333336,1.75
698,2009-11-29,0.0,956.3388238461539,29.929166666666664,28.395833333333332,61.916666666666664,56.0,1.575
699,2009-11-30,8.799999999999999,1151.4327333333333,29.566666666666663,27.791666666666668,66.91666666666667,59.291666666666664,1.4916666666666665
700,2009-12-01,1.4,496.24035714285714,26.933333333333337,26.1375,80.625,74.83333333333333,1.1875
701,2009-12-02,0.0,1092.4600391666665,27.629166666666666,26.616666666666664,76.16666666666667,71.33333333333333,1.6833333333333333
702,2009-12-03,0.0,1470.3676330769233,28.96666666666667,27.65833333333333,68.33333333333333,62.75,1.5375000000000003
703,2009-12-04,0.0,1215.9988461538462,29.133333333333336,27.766666666666666,67.70833333333333,60.541666666666664,1.3791666666666667
704,2009-12-05,8.2,800.5188816666667,27.429166666666664,26.504166666666663,80.16666666666667,74.75,1.3875
705,2009-12-06,2.6,690.6120691666666,27.1125,26.39166666666667,81.875,77.41666666666667,1.2833333333333334
706,2009-12-07,0.0,925.8384615384615,27.241666666666664,26.2375,80.0,74.41666666666667,1.1500000000000001
707,2009-12-08,0.0,933.9712685714286,27.175,26.058333333333337,82.29166666666667,76.70833333333333,0.8166666666666668
708,2009-12-09,0.8,1274.5148061538462,27.458333333333332,26.09583333333333,77.16666666666667,70.91666666666667,1.2041666666666666
709,2009-12-10,0.0,1118.5773076923078,27.370833333333334,26.458333333333332,78.08333333333333,73.66666666666667,1.075
710,2009-12-11,0.2,985.6487116666666,28.066666666666663,26.925,76.41666666666667,70.83333333333333,0.9291666666666666
711,2009-12-12,8.6,832.4437633333333,27.32916666666667,25.787499999999998,81.45833333333333,75.0,1.6833333333333333
712,2009-12-13,35.6,936.432578,27.037499999999998,25.6375,84.04166666666667,77.25,1.375
713,2009-12-14,0.8,627.270117857143,27.391666666666666,25.858333333333334,81.0,73.66666666666667,0.9249999999999999
714,2009-12-15,9.8,794.1121023076923,26.3125,25.07083333333333,86.25,80.5,1.0916666666666666
715,2009-12-16,0.2,1162.37365,25.791666666666668,24.795833333333334,86.16666666666667,81.45833333333333,1.1458333333333333
716,2009-12-17,0.0,1274.2096923076922,26.920833333333338,25.758333333333336,80.79166666666667,75.5,0.9875000000000002
717,2009-12-18,0.0,1291.2206553846154,28.316666666666663,27.3125,75.45833333333333,69.95833333333333,1.2791666666666668
718,2009-12-19,0.0,1644.6764285714287,29.433333333333334,28.225000000000005,72.0,66.08333333333333,1.2833333333333332
719,2009-12-20,1.4,1068.4648107142855,28.03333333333333,26.625,77.875,71.08333333333333,1.425
720,2009-12-21,7.8,883.9643446153847,25.991666666666664,25.145833333333332,81.79166666666667,76.45833333333333,0.6749999999999999
721,2009-12-22,13.400000000000002,195.0408291666667,23.76666666666667,23.162500000000005,91.375,89.08333333333333,1.2833333333333334
722,2009-12-23,0.0,855.3499335714287,24.72083333333333,23.925,87.0,83.375,0.9708333333333332
723,2009-12-24,0.0,1312.042822142857,27.333333333333332,26.09583333333333,82.45833333333333,77.0,1.1125
724,2009-12-25,0.0,1348.568,27.833333333333332,26.837500000000002,79.83333333333333,74.29166666666667,0.7374999999999999
725,2009-12-26,0.8,1036.3649357142858,28.183333333333334,26.8875,79.83333333333333,73.04166666666667,1.4041666666666668
726,2009-12-27,0.0,852.4976138461539,27.412500000000005,26.558333333333334,80.04166666666667,75.375,0.7333333333333334
727,2009-12-28,0.8,443.0898023076923,27.066666666666666,26.379166666666666,84.375,80.54166666666667,0.7791666666666668
728,2009-12-29,0.0,1233.5089707692307,28.379166666666663,27.354166666666668,77.83333333333333,72.54166666666667,0.5458333333333334
729,2009-12-30,1.8000000000000003,492.9335258333333,25.258333333333336,24.566666666666663,87.375,83.0,1.3875
730,2009-12-31,5.6000000000000005,1411.9141399999999,26.53333333333333,25.399999999999995,84.41666666666667,79.33333333333333,1.0250000000000001
731,2010-01-01,16.8,655.9538461538461,24.229166666666668,23.708333333333332,90.04166666666667,87.375,1.1666666666666667
732,2010-01-02,5.0,705.8510769230769,24.762500000000003,24.100000000000005,90.20833333333333,86.91666666666667,0.625
733,2010-01-03,3.0000000000000004,857.2499238461538,26.125,25.108333333333334,86.20833333333333,80.66666666666667,1.1041666666666667
734,2010-01-04,3.8,1529.863643846154,27.383333333333336,26.354166666666668,78.79166666666667,73.875,1.9375
735,2010-01-05,0.0,1647.5907692307692,28.15833333333333,26.7625,76.66666666666667,69.66666666666667,1.2291666666666667
736,2010-01-06,0.0,1732.407899230769,28.7625,27.4875,73.83333333333333,67.08333333333333,1.3666666666666665
737,2010-01-07,0.6000000000000001,850.4684453846153,27.833333333333332,26.933333333333337,79.33333333333333,74.20833333333333,1.1583333333333332
738,2010-01-08,41.800000000000004,827.1449721428571,26.258333333333336,25.21666666666667,84.41666666666667,79.625,1.875
739,2010-01-09,0.0,1397.5498461538461,26.6375,25.695833333333336,77.5,72.04166666666667,1.6166666666666665
740,2010-01-10,0.0,1465.563116923077,27.650000000000002,26.59583333333333,75.5,69.08333333333333,1.0666666666666667
741,2010-01-11,7.8,1289.127379230769,28.175,26.816666666666666,76.95833333333333,70.29166666666667,1.2625
742,2010-01-12,0.4,1564.3909166666667,27.479166666666668,26.520833333333332,82.125,76.95833333333333,1.2666666666666666
743,2010-01-13,55.20000000000001,624.4316523076924,24.633333333333336,23.808333333333337,88.95833333333333,85.95833333333333,1.6833333333333333
744,2010-01-14,0.0,1681.4727692307692,27.45,26.308333333333337,78.41666666666667,72.95833333333333,0.8833333333333333
745,2010-01-15,0.0,1363.3646223076921,28.19583333333333,26.8625,76.70833333333333,70.54166666666667,1.0374999999999999
746,2010-01-16,0.0,1444.4217092307692,28.849999999999998,27.599999999999998,76.95833333333333,71.5,1.1291666666666667
747,2010-01-17,0.0,1495.426796923077,28.67083333333333,27.441666666666666,77.16666666666667,71.41666666666667,1.2833333333333334
748,2010-01-18,0.0,1046.4559992307693,28.495833333333334,27.229166666666668,75.29166666666667,70.29166666666667,1.2958333333333334
749,2010-01-19,0.0,1184.6489253846153,29.4875,28.104166666666668,72.375,65.58333333333333,1.3916666666666666
750,2010-01-20,10.799999999999999,997.865,27.40833333333333,26.133333333333336,84.91666666666667,78.54166666666667,1.2833333333333332
751,2010-01-21,9.2,1270.177923076923,26.92083333333333,25.57083333333333,86.33333333333333,80.04166666666667,1.0
752,2010-01-22,3.6,1452.4928461538461,27.270833333333332,25.95,83.58333333333333,77.16666666666667,0.7999999999999999
753,2010-01-23,0.0,1302.173076923077,27.479166666666668,26.333333333333332,83.16666666666667,77.58333333333333,0.9375
754,2010-01-24,0.0,1448.7307269230769,27.316666666666663,26.25,79.04166666666667,73.16666666666667,0.9125
755,2010-01-25,16.400000000000002,632.6769969230769,25.61666666666667,24.724999999999998,87.20833333333333,82.45833333333333,1.2958333333333334
756,2010-01-26,0.0,1534.948,27.054166666666664,25.916666666666668,82.04166666666667,76.25,0.975
757,2010-01-27,7.8,1054.8501023076924,26.829166666666666,25.704166666666666,83.95833333333333,78.20833333333333,1.2750000000000001
758,2010-01-28,31.999999999999996,1398.0472584615384,26.59583333333333,25.6375,85.16666666666667,80.70833333333333,1.2958333333333332
759,2010-01-29,31.0,866.7388492307692,25.525000000000002,24.3,89.0,83.79166666666667,1.6541666666666666
760,2010-01-30,0.0,1594.7525292307696,27.837499999999995,26.849999999999998,80.29166666666667,75.91666666666667,1.2333333333333334
761,2010-01-31,0.0,1358.3586515384613,28.745833333333334,27.633333333333336,77.875,72.25,1.1541666666666666
762,2010-02-01,18.8,1491.2696546153845,29.287499999999998,28.024999999999995,79.25,73.29166666666667,1.2625
763,2010-02-02,0.6000000000000001,780.9297142857143,26.5625,25.895833333333332,85.54166666666667,82.25,1.4083333333333332
764,2010-02-03,0.0,1730.426076923077,28.916666666666668,27.72083333333333,79.16666666666667,73.70833333333333,1.2375
765,2010-02-04,0.0,1697.2136153846154,29.0125,27.837500000000002,75.79166666666667,70.04166666666667,1.429166666666667
766,2010-02-05,0.0,862.9982599999998,29.712499999999995,28.408333333333335,76.125,69.375,0.8708333333333332
767,2010-02-06,3.4000000000000004,869.8401930769232,28.849999999999998,27.666666666666668,78.91666666666667,73.125,1.8458333333333332
768,2010-02-07,0.4,1111.743283076923,28.058333333333337,27.26666666666667,81.95833333333333,77.95833333333333,1.2833333333333334
769,2010-02-08,14.6,192.5479123076923,24.791666666666668,24.241666666666664,90.70833333333333,87.91666666666667,1.1791666666666667
770,2010-02-09,1.7999999999999998,743.27048,24.275000000000002,23.620833333333337,88.79166666666667,85.79166666666667,1.179166666666667
771,2010-02-10,0.0,1450.396923076923,27.2375,26.174999999999997,81.54166666666667,76.29166666666667,0.8458333333333333
772,2010-02-11,12.399999999999999,864.644453846154,27.145833333333332,25.916666666666668,87.54166666666667,81.45833333333333,1.5333333333333332
773,2010-02-12,10.8,1014.3895438461539,26.6375,25.579166666666666,85.75,81.5,1.1416666666666666
774,2010-02-13,20.8,1217.1729153846154,26.708333333333332,25.7375,82.54166666666667,78.25,1.4208333333333332
775,2010-02-14,9.0,1063.6238176923075,27.29583333333333,25.916666666666668,85.20833333333333,78.54166666666667,1.0374999999999999
776,2010-02-15,4.2,1108.9068253846156,26.8125,25.808333333333334,84.625,79.70833333333333,1.3708333333333336
777,2010-02-16,1.0,936.1536876923076,27.441666666666663,26.34166666666667,85.75,80.33333333333333,1.3916666666666668
778,2010-02-17,0.0,1296.1798730769233,27.954166666666666,27.004166666666666,80.83333333333333,75.58333333333333,1.4583333333333333
779,2010-02-18,0.6000000000000001,1148.8126346153845,28.866666666666664,27.612499999999997,80.5,73.29166666666667,0.9333333333333335
780,2010-02-19,0.0,1778.6146153846155,29.441666666666663,28.291666666666668,77.875,72.04166666666667,1.3833333333333335
781,2010-02-20,0.2,1584.9578015384616,28.879166666666666,27.5625,80.58333333333333,73.83333333333333,1.325
782,2010-02-21,66.0,278.42876923076926,25.55,24.8875,91.45833333333333,89.41666666666667,0.8083333333333332
783,2010-02-22,0.2,988.1853928571428,26.395833333333332,25.474999999999998,86.66666666666667,82.0,0.9
784,2010-02-23,0.6,1684.1057692307693,28.370833333333334,27.116666666666664,82.5,76.45833333333333,1.3
785,2010-02-24,42.0,333.63162307692306,25.5125,24.787500000000005,91.91666666666667,89.66666666666667,0.9291666666666667
786,2010-02-25,1.4000000000000001,1393.0031538461537,27.004166666666666,25.804166666666664,88.20833333333333,83.54166666666667,1.0458333333333334
787,2010-02-26,0.0,1579.3263900000002,28.65416666666667,27.508333333333336,80.16666666666667,74.79166666666667,1.0166666666666666
788,2010-02-27,2.4,1077.4362784615384,27.370833333333334,26.25,86.91666666666667,81.79166666666667,0.9833333333333334
789,2010-02-28,25.4,637.8355384615385,25.825,25.14166666666667,89.75,86.58333333333333,0.875
790,2010-03-01,0.2,1525.0670869230767,28.216666666666665,27.195833333333336,81.58333333333333,76.5,0.8833333333333334
791,2010-03-02,0.0,1287.6760123076924,29.054166666666664,27.883333333333336,78.0,71.83333333333333,0.9833333333333334
792,2010-03-03,2.4000000000000004,1577.5303846153845,28.854166666666668,27.495833333333337,79.91666666666667,73.0,0.7166666666666668
793,2010-03-04,12.6,1507.9734064285713,28.441666666666666,26.962500000000002,82.625,76.5,0.6833333333333332
794,2010-03-05,0.0,1685.0196923076924,28.979166666666668,27.620833333333334,80.29166666666667,73.83333333333333,0.6541666666666667
795,2010-03-06,2.0,876.4258415384617,28.716666666666665,27.479166666666668,80.58333333333333,74.16666666666667,1.0374999999999999
796,2010-03-07,43.0,1198.9287692307691,27.6875,26.183333333333337,87.33333333333333,80.625,1.0083333333333333
797,2010-03-08,0.2,1795.1273846153845,28.333333333333332,27.304166666666664,80.5,75.33333333333333,1.304166666666667
798,2010-03-09,0.0,1379.1792753846153,29.75,28.429166666666664,78.20833333333333,71.79166666666667,0.6791666666666666
799,2010-03-10,3.6,750.2459738461538,28.1375,26.945833333333336,85.75,78.75,0.7125
800,2010-03-11,0.0,1635.1188461538463,28.508333333333336,27.333333333333332,79.16666666666667,73.70833333333333,0.9166666666666666
801,2010-03-12,0.2,1196.3763815384616,29.1125,27.833333333333332,80.04166666666667,73.875,0.6833333333333332
802,2010-03-13,0.0,1539.9417692307693,29.204166666666666,27.791666666666668,78.08333333333333,72.29166666666667,1.2458333333333333
803,2010-03-14,2.4,920.7078983333333,28.454166666666666,27.058333333333337,80.29166666666667,73.66666666666667,1.3791666666666667
804,2010-03-15,0.0,1594.4353076923078,28.275000000000002,27.070833333333336,79.29166666666667,74.20833333333333,1.1125
805,2010-03-16,4.2,1737.4846938461537,28.879166666666663,27.483333333333334,80.29166666666667,73.5,0.9583333333333334
806,2010-03-17,3.0,461.340695,26.1875,25.316666666666666,88.41666666666667,83.5,1.375
807,2010-03-18,0.0,999.3609492307692,27.658333333333335,26.541666666666668,83.45833333333333,79.08333333333333,0.9875000000000002
808,2010-03-19,0.0,1467.3530961538463,28.40416666666667,27.2625,79.20833333333333,73.83333333333333,1.4333333333333333
809,2010-03-20,0.0,1374.0230753846154,28.945833333333336,27.754166666666666,75.83333333333333,69.79166666666667,1.1208333333333333
810,2010-03-21,18.799999999999997,770.6354638461539,26.337499999999995,25.633333333333336,85.95833333333333,81.95833333333333,1.325
811,2010-03-22,8.799999999999999,1664.235923076923,27.054166666666664,26.016666666666666,83.45833333333333,77.83333333333333,1.3833333333333335
812,2010-03-23,1.6,990.0173730769231,27.26666666666667,26.245833333333334,84.33333333333333,79.5,1.0541666666666667
813,2010-03-24,31.799999999999997,1039.6812546153847,26.275000000000002,25.0625,87.79166666666667,82.04166666666667,0.9833333333333334
814,2010-03-25,0.2,1393.6738815384617,28.145833333333332,27.175,82.33333333333333,76.91666666666667,0.9208333333333334
815,2010-03-26,0.0,1399.5067407692309,28.916666666666668,27.754166666666666,80.25,73.91666666666667,0.9541666666666666
816,2010-03-27,0.0,1660.6573376923077,28.59166666666667,27.370833333333334,79.79166666666667,74.125,1.1208333333333333
817,2010-03-28,13.2,1119.20975,27.274999999999995,26.016666666666666,85.08333333333333,78.79166666666667,1.2541666666666667
818,2010-03-29,0.0,1370.774075,26.974999999999998,25.916666666666668,82.33333333333333,76.625,1.5875000000000001
819,2010-03-30,10.2,1168.0954841666667,27.258333333333336,25.883333333333336,85.79166666666667,78.83333333333333,1.075
820,2010-03-31,0.2,1480.649493846154,27.420833333333334,26.429166666666664,83.875,79.58333333333333,0.9708333333333332
821,2010-04-01,51.8,737.8017216666667,26.083333333333332,24.858333333333334,90.83333333333333,86.375,1.0250000000000001
822,2010-04-02,3.6,1238.465,26.7625,25.816666666666666,88.54166666666667,83.83333333333333,0.8375
823,2010-04-03,4.4,993.7751566666666,26.6375,25.708333333333332,88.70833333333333,84.29166666666667,0.6749999999999999
824,2010-04-04,0.2,1728.3693116666668,28.104166666666668,27.0625,81.75,76.95833333333333,1.2541666666666667
825,2010-04-05,0.0,1381.8399775,29.116666666666664,27.90416666666667,79.66666666666667,74.16666666666667,0.9208333333333334
826,2010-04-06,14.6,716.5300141666667,27.108333333333334,26.037499999999998,88.54166666666667,83.79166666666667,0.6625
827,2010-04-07,21.4,557.8671866666666,27.045833333333334,25.974999999999998,89.375,84.83333333333333,0.8041666666666666
828,2010-04-08,12.6,1223.2106066666668,26.745833333333334,25.57083333333333,86.54166666666667,81.375,1.2166666666666666
829,2010-04-09,24.599999999999998,1421.1775,26.666666666666668,25.725000000000005,86.41666666666667,81.625,0.9416666666666668
830,2010-04-10,0.0,1526.2893549999997,28.1875,27.058333333333337,83.70833333333333,78.29166666666667,0.7333333333333334
831,2010-04-11,86.79999999999998,950.6243333333334,25.804166666666664,24.895833333333332,89.08333333333333,85.20833333333333,1.4124999999999999
832,2010-04-12,2.5999999999999996,1619.1634166666668,26.837500000000002,25.629166666666663,87.16666666666667,81.75,1.5208333333333333
833,2010-04-13,42.0,1390.1377258333334,27.066666666666666,25.8625,85.45833333333333,80.16666666666667,1.4708333333333332
834,2010-04-14,5.6,1832.1316600000002,28.620833333333334,27.412499999999998,79.79166666666667,74.125,1.6125
835,2010-04-15,0.0,1209.4222591666664,28.725000000000005,27.495833333333334,80.83333333333333,74.58333333333333,1.3583333333333334
836,2010-04-16,0.0,1045.1680616666665,28.458333333333332,27.166666666666668,84.375,77.70833333333333,0.7208333333333333
837,2010-04-17,14.399999999999999,1820.6600833333332,27.77916666666667,26.2625,86.08333333333333,79.75,1.3583333333333334
838,2010-04-18,1.6,939.8644146153847,27.166666666666668,26.316666666666663,86.125,81.91666666666667,1.0708333333333333
839,2010-04-19,5.4,1373.6470716666665,27.791666666666668,26.6875,85.54166666666667,80.20833333333333,0.9416666666666668
840,2010-04-20,0.0,1621.7877516666667,29.241666666666664,27.908333333333335,80.58333333333333,74.20833333333333,1.1083333333333334
841,2010-04-21,0.0,1570.2359383333333,28.899999999999995,27.679166666666664,79.0,73.54166666666667,0.9291666666666667
842,2010-04-22,0.0,1575.1609325,29.004166666666663,27.712500000000002,78.875,71.95833333333333,0.8874999999999998
843,2010-04-23,0.0,1143.0130833333333,28.09583333333333,27.016666666666666,83.5,78.41666666666667,1.0416666666666667
844,2010-04-24,6.4,814.3172591666666,27.162499999999998,25.774999999999995,87.875,81.16666666666667,1.054166666666667
845,2010-04-25,0.0,1496.2843391666665,28.60833333333333,27.54583333333333,81.04166666666667,76.20833333333333,1.2083333333333333
846,2010-04-26,0.0,1607.5353658333336,28.816666666666666,27.5625,79.08333333333333,72.95833333333333,0.9208333333333333
847,2010-04-27,0.0,1668.7057725,29.629166666666666,28.25,76.0,68.83333333333333,1.2874999999999999
848,2010-04-28,0.0,1569.283,28.962499999999995,27.78333333333333,76.75,71.04166666666667,0.9500000000000001
849,2010-04-29,0.6000000000000001,1383.7411666666667,28.1375,26.59166666666667,83.45833333333333,76.625,1.0458333333333332
850,2010-04-30,0.2,1269.2674516666666,28.041666666666668,26.970833333333335,79.70833333333333,73.5,1.0
851,2010-05-01,2.2,1191.9421674999999,27.95,26.883333333333336,81.95833333333333,76.58333333333333,0.9458333333333333
852,2010-05-02,20.0,1292.8303691666667,27.2625,25.912499999999998,82.875,76.41666666666667,1.3291666666666666
853,2010-05-03,0.2,1464.1592050000002,27.55,26.5,83.75,78.70833333333333,0.9500000000000001
854,2010-05-04,0.0,1694.66425,28.39166666666667,27.22083333333333,79.875,74.16666666666667,0.9583333333333334
855,2010-05-05,0.0,1603.0275,28.5,27.391666666666666,78.45833333333333,72.70833333333333,1.1875
856,2010-05-06,53.8,846.1580833333334,26.020833333333332,24.858333333333334,89.0,83.875,0.9625
857,2010-05-07,0.2,1155.5060308333334,26.675,25.729166666666668,87.375,82.91666666666667,0.4583333333333333
858,2010-05-08,0.0,1478.3439366666667,28.625,27.29583333333333,82.66666666666667,76.04166666666667,0.7541666666666668
859,2010-05-09,0.0,1683.9115175000002,28.86666666666667,27.599999999999998,76.125,69.66666666666667,1.0708333333333335
860,2010-05-10,0.0,1778.44474,28.470833333333335,27.045833333333334,79.70833333333333,73.29166666666667,0.6124999999999999
861,2010-05-11,0.0,1852.2645,28.724999999999998,27.45,77.375,71.29166666666667,0.8083333333333332
862,2010-05-12,1.2,1529.172,28.675,27.329166666666666,81.54166666666667,74.95833333333333,0.7291666666666666
863,2010-05-13,15.599999999999998,1091.0966666666668,27.51666666666667,26.258333333333336,84.75,79.375,0.9458333333333333
864,2010-05-14,40.0,758.5024283333333,26.945833333333336,25.71666666666667,89.375,84.04166666666667,0.7291666666666666
865,2010-05-15,0.2,1302.8204716666667,28.108333333333334,26.975000000000005,84.79166666666667,79.79166666666667,0.8041666666666667
866,2010-05-16,0.0,1158.152615,28.995833333333334,27.650000000000002,78.95833333333333,72.08333333333333,0.8375
867,2010-05-17,0.0,1527.1112133333336,28.54583333333333,27.212500000000002,78.375,72.125,0.4791666666666667
868,2010-05-18,0.0,1731.3198775,28.8875,27.625,77.625,71.875,0.6625
869,2010-05-19,0.0,1139.8129383333335,28.84583333333333,27.575,76.29166666666667,70.16666666666667,0.9666666666666668
870,2010-05-20,0.0,1772.405,28.6375,27.320833333333336,75.79166666666667,69.66666666666667,1.1208333333333333
871,2010-05-21,0.0,1660.148496666667,28.90833333333333,27.604166666666668,77.70833333333333,71.41666666666667,1.0125
