,Data,PREC,RAD,TMAX,TMIN,URMAX,URMIN,U
4318,2019-10-28,6.6000000000000005,656.3197228571429,24.575,23.245833333333337,66.25,58.458333333333336,2.0541666666666667
4319,2019-10-29,0.0,1272.563149230769,25.850000000000005,24.51666666666667,60.666666666666664,54.958333333333336,2.0625
4320,2019-10-30,0.4,1181.635667142857,26.416666666666668,25.070833333333336,62.083333333333336,55.75,1.6125
4321,2019-10-31,1.8,864.5628873333333,25.52916666666667,23.77916666666667,65.0,57.291666666666664,1.2833333333333332
4322,2019-11-01,3.0000000000000004,445.3153957142857,24.4875,22.708333333333332,75.0,67.75,1.3624999999999998
4323,2019-11-02,9.0,1249.1355333333333,25.383333333333336,23.991666666666664,66.625,61.041666666666664,1.6333333333333335
4324,2019-11-03,0.0,884.4783928571428,27.7375,26.433333333333334,50.375,45.291666666666664,2.4333333333333336
4325,2019-11-04,0.0,1307.1462857142856,28.916666666666668,27.354166666666668,45.833333333333336,40.458333333333336,1.4791666666666667
4326,2019-11-05,38.0,816.9324307142858,25.612499999999997,24.104166666666668,73.29166666666667,65.83333333333333,2.5
4327,2019-11-06,7.3999999999999995,797.9910273333334,23.60833333333333,22.554166666666664,79.58333333333333,74.625,2.0541666666666667
4328,2019-11-07,1.5999999999999999,1054.6817857142858,23.995833333333337,22.395833333333332,76.70833333333333,70.125,1.8125
4329,2019-11-08,17.2,479.17310000000003,22.2625,21.28333333333333,85.08333333333333,79.79166666666667,2.029166666666667
4330,2019-11-09,0.2,698.4666257142857,22.916666666666668,22.129166666666666,83.29166666666667,78.58333333333333,1.0250000000000001
4331,2019-11-10,2.4000000000000004,708.86242,23.912499999999998,23.0625,79.58333333333333,74.375,1.5625
4332,2019-11-11,0.0,1187.7530264285715,25.287500000000005,24.037499999999998,71.45833333333333,64.83333333333333,1.6041666666666667
4333,2019-11-12,0.0,867.7271407142857,24.208333333333332,22.929166666666664,69.54166666666667,63.458333333333336,1.625
4334,2019-11-13,0.0,679.3782078571429,24.7625,23.475000000000005,64.25,59.208333333333336,2.783333333333333
4335,2019-11-14,22.8,612.106255,22.979166666666668,22.149999999999995,82.16666666666667,77.45833333333333,2.5500000000000003
4336,2019-11-15,26.2,388.35004666666663,21.445833333333336,20.7625,87.83333333333333,84.75,2.2125
4337,2019-11-16,6.8,1065.41843125,22.745833333333334,21.52916666666667,74.29166666666667,69.33333333333333,1.1791666666666667
4338,2019-11-17,0.0,1329.4285071428571,23.383333333333336,21.78333333333333,67.83333333333333,61.333333333333336,1.4166666666666667
4339,2019-11-18,5.6000000000000005,896.3207446666669,23.47083333333333,21.61666666666667,72.04166666666667,64.125,2.058333333333333
