,Data,PREC,RAD,TMAX,TMIN,URMED,U
5192,2022-03-20,6.2,7943.52,23.629166666666666,22.650000000000002,78.0,1.3708333333333333
5193,2022-03-21,0.0,10896.46804,22.425,21.141666666666666,68.25,1.2
5194,2022-03-22,0.0,16906.03,23.15416666666667,21.933333333333337,64.97916666666667,1.0583333333333333
5195,2022-03-23,0.0,14619.387050000001,24.175,23.01666666666667,58.3125,2.475
5196,2022-03-24,0.0,15601.166,25.4875,24.1375,59.354166666666664,1.9291666666666665
5197,2022-03-25,0.0,11251.21256,27.191666666666666,25.833333333333332,55.520833333333336,1.5
5198,2022-03-26,2.8000000000000003,9869.51214,24.8625,23.6125,72.02083333333333,1.2958333333333334
5199,2022-03-27,0.6000000000000001,9925.61851,24.5125,23.625,74.54166666666667,0.6791666666666666
5200,2022-03-28,54.6,7607.40728,24.4875,23.041666666666668,73.91666666666667,0.7416666666666667
5201,2022-03-29,2.2,13711.133300000001,23.8625,22.679166666666664,71.35416666666667,1.1333333333333333
5202,2022-03-30,0.0,11099.90392,25.8875,24.46666666666667,64.66666666666667,1.1291666666666667
5203,2022-03-31,0.2,12053.44024,24.433333333333334,22.9875,71.0,0.7916666666666666
5204,2022-04-01,1.7999999999999998,7296.993769999999,21.008333333333336,20.204166666666666,82.3125,0.8083333333333332
5205,2022-04-02,0.0,14516.058,22.7625,21.520833333333332,75.35416666666667,1.1041666666666667
5206,2022-04-03,0.0,12537.70514,24.116666666666664,22.770833333333332,68.5625,1.1083333333333334
5207,2022-04-04,0.0,9786.70343,26.258333333333336,24.983333333333334,62.6875,1.2166666666666666
5208,2022-04-05,0.0,9005.02172,25.8125,24.6375,67.41666666666667,0.7583333333333333
5209,2022-04-06,0.0,13278.345,24.079166666666666,22.875,72.5625,0.9291666666666667
5210,2022-04-07,0.0,13438.78924,24.362499999999997,23.020833333333332,68.91666666666667,0.8916666666666666
5211,2022-04-08,0.0,12547.605,25.379166666666666,23.879166666666666,66.52083333333333,1.5625
5212,2022-04-09,2.4,9345.78132,24.425,23.15833333333333,70.6875,1.6166666666666665
5213,2022-04-10,0.2,14472.207,24.6375,23.329166666666666,67.14583333333333,0.7041666666666666
5214,2022-04-11,0.0,12518.78184,24.241666666666664,22.825,64.70833333333333,1.2041666666666666
5215,2022-04-12,0.0,8436.254,25.233333333333334,24.104166666666668,64.4375,1.1458333333333333
5216,2022-04-13,0.0,10239.26423,23.733333333333334,22.59583333333333,75.1875,1.3499999999999999
5217,2022-04-14,0.0,8914.54197,23.208333333333332,22.254166666666674,74.8125,0.7583333333333333
5218,2022-04-15,0.0,14241.744,20.408333333333335,19.224999999999998,70.08333333333333,1.5833333333333333
5219,2022-04-16,0.0,9792.954810000001,17.670833333333334,16.224999999999998,60.833333333333336,1.0958333333333334
5220,2022-04-17,0.0,14560.387349999999,19.145833333333332,17.666666666666668,61.5,0.9958333333333332
5221,2022-04-18,0.2,12494.85856,19.966666666666665,18.4875,64.16666666666667,1.0125000000000002
5222,2022-04-19,0.0,12924.34,22.491666666666664,21.02916666666667,60.3125,1.0458333333333334
5223,2022-04-20,0.2,11961.595,22.52916666666667,20.979166666666668,64.33333333333333,0.8041666666666667
5224,2022-04-21,0.0,11455.17062,23.070833333333336,21.537499999999998,60.791666666666664,0.9916666666666666
5225,2022-04-22,0.0,13111.185,23.9375,22.304166666666664,50.625,0.9
5226,2022-04-23,0.0,11648.97482,24.27916666666667,22.8875,50.625,1.7791666666666668
5227,2022-04-24,0.0,12950.86964,23.975000000000005,22.525000000000002,54.875,0.5750000000000001
5228,2022-04-25,0.0,11823.553609999999,23.287500000000005,21.883333333333336,64.20833333333333,1.8
5229,2022-04-26,3.2,9749.05473,25.083333333333332,23.287500000000005,62.416666666666664,1.0583333333333333
5230,2022-04-27,0.0,10668.24507,24.495833333333337,23.13333333333333,59.9375,1.4208333333333332
5231,2022-04-28,0.0,11740.82783,24.8625,23.5625,53.916666666666664,1.2083333333333333
5232,2022-04-29,0.0,10759.03213,24.675,23.066666666666666,53.541666666666664,1.0916666666666666
5233,2022-04-30,0.2,8251.9876,22.129166666666666,20.99166666666667,72.9375,0.9916666666666666
5234,2022-05-01,0.0,11521.997,23.608333333333334,22.329166666666666,63.458333333333336,1.2958333333333334
5235,2022-05-02,0.0,11023.77,24.77916666666667,23.65833333333333,57.854166666666664,1.125
5236,2022-05-03,0.0,11348.111,25.141666666666666,23.78333333333333,51.791666666666664,1.4124999999999999
5237,2022-05-04,17.200000000000003,1746.95802,20.0,19.3125,71.83333333333333,1.0708333333333335
5238,2022-05-05,0.2,10771.15036,16.9375,15.725000000000001,68.16666666666667,0.5750000000000001
5239,2022-05-06,0.0,12727.59581,18.566666666666666,17.15416666666667,66.64583333333333,0.4875
5240,2022-05-07,0.0,12075.939,18.704166666666666,17.325,73.41666666666667,1.0625
5241,2022-05-08,0.0,6290.78867,19.837500000000002,18.650000000000002,73.5625,1.4000000000000001
5242,2022-05-09,0.2,10439.529,21.17083333333333,19.795833333333334,69.3125,0.8249999999999998
5243,2022-05-10,0.0,12205.697,21.441666666666666,20.095833333333335,61.854166666666664,0.5958333333333333
5244,2022-05-11,0.0,5298.966,19.470833333333335,18.370833333333334,70.29166666666667,1.0125
5245,2022-05-12,0.0,7368.88668,20.679166666666664,19.429166666666664,72.45833333333333,0.42083333333333334
5246,2022-05-13,0.2,11934.008,20.679166666666664,19.133333333333333,63.125,0.44583333333333336
5247,2022-05-14,0.0,11675.6,20.929166666666667,19.554166666666667,67.52083333333333,1.2958333333333332
5248,2022-05-15,15.4,3101.24226,20.34166666666667,19.529166666666665,78.22916666666667,1.4625000000000001
5249,2022-05-16,3.4000000000000004,6768.61891,19.995833333333334,19.029166666666665,79.3125,1.1791666666666665
5250,2022-05-17,0.0,9777.71398,16.8125,15.708333333333334,63.3125,1.5791666666666666
5251,2022-05-18,0.0,8693.015620000002,10.895833333333334,9.654166666666667,60.145833333333336,2.279166666666667
5252,2022-05-19,0.0,3344.59114,10.2875,9.525,70.58333333333333,0.9625
5253,2022-05-20,0.0,9325.510890000001,12.629166666666668,11.220833333333333,63.916666666666664,0.4791666666666667
5254,2022-05-21,0.0,9431.97605,15.324999999999998,13.708333333333334,52.854166666666664,0.9958333333333332
5255,2022-05-22,0.0,10071.130580000001,17.3625,15.833333333333334,49.770833333333336,1.2291666666666667
5256,2022-05-23,0.0,10635.67662,18.8875,17.416666666666668,50.0625,1.3083333333333333
5257,2022-05-24,0.0,9718.858269999999,19.82083333333333,18.470833333333335,51.770833333333336,1.2583333333333333
5258,2022-05-25,0.0,7900.29762,19.7,18.354166666666668,53.625,1.7833333333333332
5259,2022-05-26,0.0,9078.170890000001,19.633333333333336,18.191666666666666,58.9375,1.2541666666666667
5260,2022-05-27,0.0,10786.38009,20.104166666666668,18.79583333333333,55.104166666666664,1.3666666666666665
5261,2022-05-28,0.0,7959.38854,20.070833333333333,18.7375,53.916666666666664,1.1500000000000001
5262,2022-05-29,0.0,8498.96111,20.9375,19.479166666666668,54.541666666666664,1.3458333333333332
5263,2022-05-30,0.0,8878.67764,22.958333333333332,21.48333333333333,49.458333333333336,1.9625000000000001
5264,2022-05-31,3.6000000000000005,4923.1560899999995,22.1875,21.01666666666667,72.85416666666667,1.3916666666666668
5265,2022-06-01,0.0,8525.53866,21.412499999999998,20.3125,73.58333333333333,1.1624999999999999
5266,2022-06-02,0.0,7904.9086,23.704166666666666,22.337500000000002,58.125,0.9624999999999999
5267,2022-06-03,0.0,7450.67648,20.266666666666666,19.1125,78.64583333333333,0.9583333333333334
5268,2022-06-04,0.2,8903.01632,17.75,16.525000000000002,74.85416666666667,0.9416666666666668
5269,2022-06-05,0.0,9117.89469,19.05,17.704166666666666,68.29166666666667,1.1916666666666667
5270,2022-06-06,0.0,9224.76482,20.466666666666665,19.108333333333334,59.979166666666664,1.0208333333333333
5271,2022-06-07,0.0,8899.68908,21.316666666666666,19.9375,55.458333333333336,0.9500000000000001
5272,2022-06-08,4.2,5478.2257,20.566666666666666,19.445833333333333,71.8125,1.1333333333333335
5273,2022-06-09,0.2,2878.38369,19.141666666666666,18.608333333333334,86.04166666666667,0.3541666666666667
5274,2022-06-10,1.0,5337.01428,20.108333333333334,19.224999999999998,79.66666666666667,1.0541666666666667
5275,2022-06-11,0.0,6101.755,17.920833333333334,17.162499999999998,79.1875,0.6458333333333334
5276,2022-06-12,0.2,8188.7581,15.920833333333333,15.016666666666666,70.60416666666667,0.6749999999999999
5277,2022-06-13,0.0,8722.45116,14.383333333333335,13.025,59.3125,0.625
5278,2022-06-14,0.0,6635.29189,14.166666666666666,12.704166666666666,65.89583333333333,0.7583333333333333
5279,2022-06-15,0.0,9175.61368,18.620833333333334,17.120833333333334,50.854166666666664,0.48750000000000004
5280,2022-06-16,0.0,10511.052469999999,19.929166666666667,18.2375,51.125,0.8291666666666666
5281,2022-06-17,0.0,9053.702969999998,20.816666666666666,18.966666666666665,46.354166666666664,0.9583333333333334
5282,2022-06-18,2.8,5072.451,19.71666666666667,18.575,68.875,0.9708333333333332
5283,2022-06-19,0.2,5482.522470000001,18.129166666666666,17.025000000000002,78.6875,0.7041666666666666
5284,2022-06-20,0.4,7172.36991,18.933333333333334,17.508333333333336,72.0625,1.1083333333333332
5285,2022-06-21,0.2,10248.848,21.129166666666666,19.870833333333334,64.33333333333333,1.7541666666666664
5286,2022-06-22,0.0,10363.732,21.704166666666666,20.412499999999998,54.166666666666664,1.7333333333333334
5287,2022-06-23,0.0,6981.855820000001,21.491666666666664,20.145833333333332,50.354166666666664,1.1458333333333333
5288,2022-06-24,0.0,10647.483,21.15416666666667,19.529166666666665,45.625,0.6166666666666666
5289,2022-06-25,0.0,8966.07175,20.341666666666665,18.650000000000002,47.895833333333336,0.725
5290,2022-06-26,0.0,8783.734480000001,17.795833333333334,16.4875,70.8125,1.025
5291,2022-06-27,0.2,10139.993,18.0125,16.77916666666667,67.60416666666667,0.9916666666666666
5292,2022-06-28,0.0,7935.93192,20.120833333333334,18.787499999999998,57.145833333333336,1.3833333333333335
5293,2022-06-29,0.0,10161.266,20.854166666666668,19.349999999999998,56.6875,1.1458333333333333
5294,2022-06-30,0.0,9066.09957,20.558333333333334,19.150000000000002,52.9375,0.46666666666666673
5295,2022-07-01,0.0,7877.03363,20.1375,18.47083333333333,48.708333333333336,0.6041666666666666
5296,2022-07-02,0.0,9654.2226,21.554166666666664,20.275000000000002,53.270833333333336,2.004166666666667
5297,2022-07-03,0.0,8954.05614,22.491666666666664,20.895833333333332,50.9375,1.0625000000000002
5298,2022-07-04,0.0,9960.9683,21.05416666666667,19.608333333333334,51.625,1.375
5299,2022-07-05,0.0,10818.481,20.229166666666668,18.758333333333333,47.125,1.7083333333333333
5300,2022-07-06,0.0,9599.29183,20.520833333333332,18.983333333333334,48.895833333333336,1.45
5301,2022-07-07,0.0,9997.14924,21.3,19.745833333333334,47.479166666666664,1.1875
5302,2022-07-08,0.0,8223.72573,21.416666666666668,19.804166666666667,49.458333333333336,0.5416666666666666
5303,2022-07-09,0.0,9303.211,20.983333333333334,19.529166666666665,46.791666666666664,1.875
5304,2022-07-10,0.0,10690.853,20.5,19.174999999999997,51.666666666666664,2.4625
5305,2022-07-11,0.0,10853.56,20.849999999999998,19.7625,47.604166666666664,2.4375
5306,2022-07-12,0.0,6586.77232,21.86666666666667,20.5,46.375,2.3333333333333335
5307,2022-07-13,0.0,7068.884,21.783333333333335,20.608333333333334,51.25,0.9166666666666666
5308,2022-07-14,0.0,8932.22076,21.09166666666667,19.77916666666667,57.479166666666664,2.254166666666667
5309,2022-07-15,0.0,8440.08371,22.075000000000003,20.77916666666667,47.645833333333336,2.4
5310,2022-07-16,0.0,9576.146,22.979166666666668,21.495833333333334,48.520833333333336,1.675
