Nome: SAO BENTO
Codigo Estacao: 82279
Latitude: -2.67999999
Longitude: -44.71999999
Altitude: 10
Situacao: Desativada
Data Inicial: 1961-01-01
Data Final: 1963-12-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-05-11;null;25;31,2;25,72;22,2;85,5;64;,333333;
1961-05-12;null;,6;32;26,38;23,2;86,5;66;0;
1961-05-13;null;31,6;31,8;26,84;22,6;83;64;0;
1961-05-14;null;1,5;30,4;25,82;23,4;90;83;,333333;
1961-05-15;null;10,5;31;26,62;23,8;84,75;72;,333333;
1961-05-16;null;7,5;29,4;25,58;23,9;92,5;82;0;
1961-05-17;null;13,4;28;25,52;23,5;92,75;86;0;
1961-05-18;null;7;30,5;26,14;23,6;88;77;1,333333;
1961-05-19;null;0;31,1;26,74;23,7;87,25;78;,333333;
1961-05-20;null;0;32,6;26,46;24;86,25;61;0;
1961-05-21;null;56,6;31,2;26,7;23,2;83,5;67;1;
1961-05-22;null;,5;29,7;26,56;24;87,25;77;,333333;
1961-05-23;null;8,5;31;25,98;22,5;94,5;89;0;
1961-05-24;null;37,4;30,9;25,96;23,4;84,25;73;,333333;
1961-05-25;null;1,4;32;27,14;23,6;82;61;,333333;
1961-05-26;null;0;31,6;25,96;23,2;92;83;0;
1961-05-27;null;10,4;31,1;26,88;23,5;86,5;72;1;
1961-05-28;null;17,7;31,6;27;23,8;86,75;79;1;
1961-05-29;null;4,6;31,4;26,72;23,6;87,5;79;1;
1961-05-30;null;4,6;31,1;26,44;23,3;87,5;81;0;
1961-05-31;null;5,2;30,6;26,22;23;90,25;84;0;
1961-06-01;null;34,5;31,2;26,64;23;84,25;68;0;
1961-06-02;null;15,8;31,4;26,88;22,6;79,75;63;0;
1961-06-03;null;0;31,4;27,46;24,8;81,75;67;,333333;
1961-06-04;null;,9;31,6;27,22;23,8;79,5;62;1;
1961-06-05;null;0;30,2;26,86;24,1;85,5;78;,333333;
1961-06-06;null;,5;31,6;26,86;22,6;82,5;66;,666667;
1961-06-07;null;0;31,5;26,2;21,5;82,5;64;,333333;
1961-06-08;null;0;31,6;27,1;23,1;78,5;66;,333333;
1961-06-09;null;6,6;31,6;26,72;23;80;66;0;
1961-06-10;null;0;31;26,72;23,7;86;78;,333333;
1961-06-11;null;1,4;31,4;27,16;23,8;80,25;55;1,333333;
1961-06-12;null;0;31,7;26,84;23,7;80,75;61;1,333333;
1961-06-13;null;0;31,4;26,74;23,6;79,5;60;2;
1961-06-14;null;0;31,9;26,72;22,7;85;76;,666667;
1961-06-15;null;2,6;32,4;26,12;22,6;80,25;55;0;
1961-06-16;null;0;30,4;25,8;22,6;90;81;1,666667;
1961-06-17;null;24,8;30,5;25,12;22,9;88,5;85;0;
